DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1988,111.07,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1989,125.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1990,95.34,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1991,101.97,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1992,97.96,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1993,99.51,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1994,116.64,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1995,123.96,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1996,138.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1997,122.8,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1998,123.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,1999,115.31,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2000,124.87,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2001,107.55,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2002,140.26,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2003,123.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2004,112.24,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2005,140.52,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2006,121.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2007,112.01,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2008,104.78,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2009,104.27,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2010,99.28,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2011,82.79,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3C,2012,77.85,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1978,0.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1979,1.37,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1980,4.9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1981,2.93,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1982,5.08,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1983,6.17,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1984,8.28,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1985,4.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1986,3.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1987,1.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1988,2.37,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1989,4.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1990,5.88,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1991,4.81,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1992,5.41,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1993,17.14,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1994,7.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1995,10.81,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1996,8.9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1997,10.3,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1998,10.52,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,1999,12.34,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2000,10.11,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2001,18,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2002,16.99,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2003,20.28,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2004,11.3,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2005,22.51,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2006,23.26,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2007,16.1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2008,23.26,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2009,16.94,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2010,19.94,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2011,19.9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3D,2012,16.18,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1978,0.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1979,4.58,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1980,8.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1981,3,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1982,7.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1983,8.45,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1984,6.62,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1985,5.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1986,13.03,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1987,14.34,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1988,13.23,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1989,12.66,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1990,3.97,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1991,8.29,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1992,12.87,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1993,5.62,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1994,15.19,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1995,17.41,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1996,14.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1997,17.78,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1998,22.34,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,1999,21.6,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2000,20.82,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2001,33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2002,24.16,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2003,26.58,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2004,29.77,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2005,35.66,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2006,32.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2007,30.34,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2008,33.45,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2009,47.62,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2010,32.79,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2011,43.2,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3E,2012,22.36,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1978,1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1979,1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1980,0.92,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1981,0.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1982,2.17,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1983,1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1984,1.17,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1985,2,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1986,4,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1987,5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1988,6.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1989,7.12,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1990,1.62,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1991,2,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1992,2.9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1993,5.92,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1994,4.48,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1995,6.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1996,2.94,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1997,11.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1998,9.61,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,1999,31.32,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2000,26.9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2001,23.08,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2002,28.37,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2003,20.82,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2004,11.32,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2005,22.82,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2006,20.32,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2007,26.74,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2008,20.09,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2009,21.08,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2010,17.58,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2011,19.87,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3F,2012,15.42,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1980,1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1982,0.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1983,0.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1984,2.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1985,2,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1986,2.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1987,0.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1988,4.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1989,3.4,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1990,5.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1991,0.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1992,2.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1993,1.17,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1994,1.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1995,6.04,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1996,1.2,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1997,4.62,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1998,5.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,1999,4.73,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2000,9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2001,6.35,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2002,4.64,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2003,5.02,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2004,9.57,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2005,7.44,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2006,5.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2007,7.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2008,1.53,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2009,4.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2010,5.4,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2011,8.9,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3G,2012,4.28,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1977,0.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1978,1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1979,1.48,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1980,2.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1981,2.56,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1982,2.98,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1983,1.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1984,7.16,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1985,1,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1986,1.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1987,2.93,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1988,4.4,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1989,6.42,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1990,3.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1991,7.98,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1992,5.72,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1993,5.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1994,7.67,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1995,12.46,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1996,28.85,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1997,20.61,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1998,18.21,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,1999,20.71,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2000,12.85,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2001,14.12,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2002,20.23,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2003,22.05,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2004,23.41,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2005,32.09,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2006,27.11,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2007,27.84,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2008,20.48,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2009,34.05,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2010,21.2,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2011,21.31,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3H,2012,15.47,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1977,21.84,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1978,55.41,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1979,65.89,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1980,79.61,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1981,101.55,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1982,86.48,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1983,82.42,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1984,78.78,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1985,89.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1986,97.61,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1987,113.06,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1988,117.21,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1989,134.44,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1990,98.89,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1991,93.12,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1992,95.45,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1993,82.37,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1994,117.21,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1995,110.22,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1996,139.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1997,143.07,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1998,131.99,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,1999,130.79,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2000,132.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2001,124.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2002,128.83,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2003,114.92,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2004,122.84,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2005,121.16,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2006,121.63,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2007,123.54,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2008,95.97,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2009,102.02,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2010,83.33,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2011,84.93,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3I,2012,70.58,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1977,2.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1978,14.55,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1979,16.92,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1980,22.64,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1981,18.12,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1982,26.5,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1983,23.73,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1984,26.84,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1985,29.73,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1986,33.54,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1987,33.82,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1988,35.08,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1989,43.78,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1990,54.75,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1991,48.79,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1992,52.76,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1993,68.05,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1994,69.25,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1995,66.06,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1996,66.02,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1997,58.22,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1998,69.3,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,1999,98.84,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,NR,DEB3J,2000,114.97,,
