DATAFLOW,LAST UPDATE,freq,unit,c_unload,c_load,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE40,CZ,2020,37278,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE40,DE,2015,21796,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE40,DE,2020,31537,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE41,CZ,2010,33460,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE41,DE,2010,30974,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE42,CZ,2010,10,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE42,DE,2010,8,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE50,CZ,2010,28380,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE50,CZ,2015,30903,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE50,CZ,2020,91498,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE50,DE,2015,2552,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE50,DE,2020,11467,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE60,CZ,2010,79940,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE60,CZ,2015,94736,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE60,CZ,2020,378133,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE60,DE,2010,66261,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE60,DE,2015,84962,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE60,DE,2020,197240,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE71,CZ,2015,1009,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE71,CZ,2020,10922,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE71,DE,2015,1,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE71,DE,2020,2771,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE72,CZ,2010,40,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE73,CZ,2010,23440,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE73,CZ,2015,2819,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE73,CZ,2020,58,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE73,DE,2010,2000,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE73,DE,2015,180,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE80,CZ,2010,3970,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE80,CZ,2015,6784,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE80,CZ,2020,204962,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE80,DE,2010,1070,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE80,DE,2015,5790,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE80,DE,2020,16884,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE91,CZ,2010,300,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE91,CZ,2020,35472,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE91,DE,2010,300,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE91,DE,2015,56,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE91,DE,2020,11308,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE92,CZ,2010,40,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE92,CZ,2020,56,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE92,DE,2010,45,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE92,DE,2020,12,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE93,CZ,2015,1666,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE93,CZ,2020,1161,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE93,DE,2015,1665,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE93,DE,2020,1146,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE94,CZ,2010,80380,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE94,CZ,2015,3440,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE94,CZ,2020,2784,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE94,DE,2010,27619,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE94,DE,2015,29090,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DE94,DE,2020,1040,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA1,CZ,2010,127260,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA1,CZ,2015,176591,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA1,CZ,2020,52847,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA1,DE,2010,123732,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA1,DE,2015,177419,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA1,DE,2020,52350,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA2,CZ,2010,3270,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA2,CZ,2015,4319,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA2,CZ,2020,2912,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA2,DE,2010,3213,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA2,DE,2015,4256,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA2,DE,2020,2845,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA3,CZ,2010,7220,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA3,CZ,2015,3790,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA3,CZ,2020,6997,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA3,DE,2010,19259,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA3,DE,2015,3744,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA3,DE,2020,9948,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA4,CZ,2015,1593,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA4,CZ,2020,20,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA4,DE,2020,12,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA5,CZ,2010,1350,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA5,CZ,2015,49,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA5,CZ,2020,13,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA5,DE,2010,1297,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA5,DE,2015,49,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEA5,DE,2020,12,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB1,DE,2020,293,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB2,CZ,2020,3415,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB3,CZ,2010,600,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB3,CZ,2015,2125,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB3,CZ,2020,1504,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB3,DE,2010,647,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB3,DE,2015,2233,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEB3,DE,2020,1570,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEC0,CZ,2020,1076,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED2,CZ,2010,14110,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED2,CZ,2015,8591,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED2,CZ,2020,6320,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED2,DE,2010,349,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED2,DE,2015,8764,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED2,DE,2020,21305,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED5,CZ,2015,1109,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED5,CZ,2020,3982,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED5,DE,2015,7,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DED5,DE,2020,203830,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEE0,CZ,2010,114520,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEE0,CZ,2015,185734,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEE0,CZ,2020,206877,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEE0,DE,2010,96312,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEE0,DE,2015,52964,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEE0,DE,2020,29360,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEF0,CZ,2015,1052,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEF0,CZ,2020,3193,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEF0,DE,2015,1051,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEF0,DE,2020,4364,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEG0,CZ,2010,41020,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEG0,CZ,2015,52272,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEG0,CZ,2020,38528,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEG0,DE,2010,42308,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEG0,DE,2015,52113,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEG0,DE,2020,40403,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEXX,CZ,2005,461690,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEXX,CZ,2010,127830,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEXX,CZ,2015,129565,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,DEXX,CZ,2020,28000,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR21,CZ,2010,220,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR30,FR,2005,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR41,FR,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR42,FR,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR71,CZ,2010,2210,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR71,CZ,2015,4012,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR71,FR,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR71,FR,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR82,CZ,2010,4490,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR82,CZ,2015,4395,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR82,FR,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FR82,FR,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FRE1,CZ,2020,11416,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FRK2,CZ,2020,2184,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FRK2,FR,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FRL0,CZ,2020,1285,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FRL0,FR,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,FRXX,CZ,2005,3080,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HR,CZ,2005,910,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HR01,HR,2010,64,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HR04,CZ,2015,4,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HR04,HR,2015,80,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HR05,CZ,2020,206,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HR05,HR,2020,206,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU10,CZ,2010,30,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU10,HU,2005,6306,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU10,HU,2010,49,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU10,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU11,CZ,2020,1367,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU11,HU,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU21,CZ,2010,2260,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU21,CZ,2020,5587,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU21,HU,2005,44528,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU21,HU,2010,2187,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU21,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU21,HU,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU22,HU,2005,3336,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU22,HU,2010,89,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU22,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU23,CZ,2015,40,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU23,HU,2005,503,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU23,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,CZ,2010,2830,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,CZ,2015,6706,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,CZ,2020,3443,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,HU,2005,19405,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,HU,2010,829,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU31,HU,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU32,CZ,2010,320,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU32,CZ,2015,127,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU32,HU,2005,5485,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU32,HU,2010,643,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU32,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU32,HU,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU33,CZ,2010,520,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU33,CZ,2020,55,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU33,HU,2005,3915,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU33,HU,2010,218,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HU33,HU,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HUXX,CZ,2005,13840,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HUXX,CZ,2010,4890,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HUXX,CZ,2015,76615,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,HUXX,CZ,2020,97420,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,ITC1,CZ,2020,1797,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,ITC1,IT,2005,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,ITC1,IT,2020,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,ITD4,CZ,2010,110,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,ITD4,IT,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,ITXX,CZ,2005,980,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LT,CZ,2005,1140,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LT,CZ,2010,25640,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LT,CZ,2015,19276,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LT,LT,2005,660,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LT,LT,2010,19340,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LT,LT,2015,15912,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LU,CZ,2005,490,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LU,CZ,2010,80,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LU,CZ,2015,30,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LU,LU,2005,492,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LU,LU,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,LU,LU,2015,84,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,MKXX,CZ,2010,40,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,CZ,2010,310,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,CZ,2015,767,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,CZ,2020,2586,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,NL,2005,321,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,NL,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,NL,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL11,NL,2020,826,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,CZ,2010,10290,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,CZ,2015,3464,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,CZ,2020,29542,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,NL,2005,26517,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,NL,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,NL,2015,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL33,NL,2020,14216,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL34,CZ,2010,120,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL34,CZ,2015,268,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL34,NL,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL41,CZ,2010,4040,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL41,NL,2005,55,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NL41,NL,2010,,,C
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NLXX,CZ,2005,29490,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,NLXX,CZ,2015,8081,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL11,CZ,2010,30,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL11,CZ,2015,3765,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL11,PL,2010,27,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL11,PL,2015,3780,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL12,CZ,2010,1280,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL12,CZ,2015,2651,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL12,PL,2005,82578,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL12,PL,2010,9721,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL12,PL,2015,1851,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL21,CZ,2010,70,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL21,CZ,2020,49483,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL21,PL,2005,27917,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL21,PL,2010,45795,,
ESTAT:TRAN_R_RAGO(1.0),14/01/26 23:00:00,A,T,CZ04,PL21,PL,2015,1383,,
