DATAFLOW,LAST UPDATE,freq,unit,c_unload,c_load,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,LU,LU,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,LU,LU,2015,7,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,LU,LU,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL11,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL11,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL11,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL12,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL21,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL21,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL21,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL22,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL22,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL22,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL31,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL31,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL31,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL32,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL32,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL32,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL33,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL33,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL33,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL41,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,NL42,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,PL41,PL,2015,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,PL42,PL,2015,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,PL51,PL,2010,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,SE11,DK,2020,1532,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK04,SI02,SI,2010,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ01,CZ,2015,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ01,CZ,2020,43,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ03,CZ,2015,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ04,CZ,2015,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ04,CZ,2020,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ05,CZ,2020,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,CZ06,CZ,2020,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DE60,DK,2020,4996,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DK01,DK,2020,83297,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DK02,DK,2020,11928,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DK03,DK,2020,63002,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DK04,DK,2020,407261,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DK05,DK,2020,2393700,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,DKXX,DK,2020,13080,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,HR02,HR,2010,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,LU,LU,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,LU,LU,2015,20,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,LU,LU,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL11,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL21,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL22,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL31,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL32,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL32,NL,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL32,NL,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL33,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL41,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,NL42,NL,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,SE11,DK,2020,85,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DK05,SI02,SI,2010,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE10,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE21,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE22,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE23,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE24,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE32,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE33,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BE35,BE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BG32,BG,2010,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,BG41,BG,2015,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH01,CH,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH02,CH,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH02,CH,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH02,CH,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH03,CH,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH04,CH,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH05,CH,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CH06,CH,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ01,CZ,2005,610,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ01,CZ,2010,2170,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ03,CZ,2005,90,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ03,CZ,2010,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ04,CZ,2005,60,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ04,CZ,2010,70,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ06,CZ,2005,20,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ06,CZ,2010,20,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ07,CZ,2005,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ07,CZ,2010,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ08,CZ,2005,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,CZ08,CZ,2010,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE1,DE,2015,0,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE2,DE,2015,22000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE30,DE,2010,129567,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE30,DE,2015,130000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE30,DE,2020,34000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE60,DE,2010,166808,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE60,DE,2015,167000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE60,DE,2020,87000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE7,DE,2015,0,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DE9,DE,2015,33000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DEA,DE,2015,30000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DEF0,DE,2015,123000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DEF0,DE,2020,23000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DEXX,DE,2010,206478,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DK01,DK,2020,21092,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DK02,DK,2020,42901,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DK03,DK,2020,112660,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DK04,DK,2020,54732,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DK05,DK,2020,13468,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,DKXX,DK,2020,198240,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,HUXX,HU,2020,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,LU,LU,2005,464,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL11,PL,2005,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL12,PL,2005,19,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL21,PL,2005,12,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL41,PL,2005,3,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL42,PL,2005,13,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL43,PL,2005,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL51,PL,2005,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,PL63,PL,2005,4,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE11,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE11,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE12,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE12,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE21,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE21,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE22,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE22,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE23,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE23,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE31,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE31,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE32,SE,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE32,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SE33,SE,2015,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SIXX,SI,2015,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SIXX,SI,2020,5,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SK01,SK,2010,7,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SK03,SK,2010,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SK03,SK,2015,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKXX,SKXX,SK,2020,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT13,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT21,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT22,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT31,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT32,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT33,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,AT34,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,DKZZ,FR42,FR,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT13,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT13,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT21,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT22,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT31,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT32,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT33,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,AT34,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,EE,EE,2005,5019000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,EE,EE,2015,6604000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,EE,EE,2020,5976000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,HU22,HU,2010,474,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,LV,LV,2010,11640,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,LV,LV,2015,6320,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,LV,LV,2020,5456,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,RU,EE,2005,72000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,RU,EE,2015,27790,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EE,RU,EE,2020,3720,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EEXX,EEXX,EE,2010,4701000,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EEXX,RU,EE,2010,50010,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL11,EL,2005,254035,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL12,EL,2005,174852,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL12,EL,2010,10116,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL13,EL,2005,262,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL14,EL,2005,18056,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL14,EL,2010,2245,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL23,EL,2005,78,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL24,EL,2005,14576,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL24,EL,2010,299,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL25,EL,2005,389,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL30,EL,2005,74833,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,EL30,EL,2010,9468,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,ELXX,EL,2010,39790,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,HU10,HU,2005,9,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL11,SK01,SK,2010,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT13,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT13,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT21,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT22,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT31,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT31,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT32,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT33,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT33,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT34,AT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,AT34,AT,2010,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ01,CZ,2005,20,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ01,CZ,2010,470,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ02,CZ,2010,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ05,CZ,2005,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ05,CZ,2010,40,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ06,CZ,2005,30,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ06,CZ,2010,170,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ07,CZ,2005,10,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,CZ07,CZ,2010,30,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,DK,DK,2005,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL11,EL,2005,174861,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL11,EL,2010,10961,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL12,EL,2005,1446677,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL12,EL,2010,139376,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL13,EL,2005,36082,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL14,EL,2005,280790,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL14,EL,2010,173075,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL23,EL,2005,123,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL24,EL,2005,73933,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL24,EL,2010,8906,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL25,EL,2005,1178,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL30,EL,2005,557583,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,EL30,EL,2010,362250,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,ELXX,EL,2005,365,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,ELXX,EL,2010,424815,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HR01,HR,2010,88,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HR02,HR,2010,4,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HR03,HR,2010,12,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HU10,HU,2005,1926,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HU10,HU,2010,435,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HU32,HU,2005,135,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HU33,HU,2005,252,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,HU33,HU,2010,8,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,ITD3,IT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,ITD4,IT,2005,,,C
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,PL11,PL,2010,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,PL12,PL,2010,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,PL21,PL,2010,1,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,PL22,PL,2010,2,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,SI,SI,2005,217,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,SI01,SI,2010,5,,
ESTAT:TRAN_R_RAPA(1.0),09/06/22 23:00:00,A,PAS,EL12,SI02,SI,2010,58,,
