DATAFLOW,LAST UPDATE,freq,direct,unit,rep_mar,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2003,2163,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2004,2767,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2005,2514,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2006,2237,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2007,2237,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2008,2024,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2009,2062,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2010,1659,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2011,1372,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2012,1511,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2013,1522,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2014,1258,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2015,1603,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2016,1739,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2017,1871,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2018,1900,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2019,1382,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2020,1530,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2021,1235,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2022,954,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2023,923,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2024,923,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAK,2025,1425,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2001,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2002,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2004,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2005,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2006,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2007,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2008,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2009,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2010,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2011,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2012,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2013,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2014,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2015,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2016,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2017,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2018,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2019,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2020,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2021,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2022,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2023,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBAS,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2000,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2001,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2002,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2004,52,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2005,40,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2006,42,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2007,42,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2008,49,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2009,27,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2010,21,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2011,21,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2012,32,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2013,12,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2014,26,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2015,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2016,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2017,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2018,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2019,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2020,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2021,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2022,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2023,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBNM,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2001,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2002,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2004,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2005,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2006,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2007,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2008,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2009,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2010,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2011,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2012,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2013,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2014,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2015,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2016,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2017,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2018,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2019,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2020,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2021,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2022,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2023,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBOL,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2001,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2002,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2007,14,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2008,21,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2009,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2010,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2011,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2012,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2013,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2014,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2015,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2016,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2017,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2018,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2019,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2020,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2021,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2022,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2023,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRBZA,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2001,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2002,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2004,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2005,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2006,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2007,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2008,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2009,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2010,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2011,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2012,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2013,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2014,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2015,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2016,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2017,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2018,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2019,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2020,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2021,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2022,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2023,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRA,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2001,5,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2002,12,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2003,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2004,25,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2005,40,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2006,33,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2007,11,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2008,11,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2009,17,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2010,15,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2011,12,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2012,13,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2013,17,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2014,14,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2015,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2016,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2017,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2018,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2019,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2020,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2021,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2022,8,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2023,5,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCRS,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2001,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2002,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2003,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2004,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2005,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2006,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2007,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2008,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2009,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2010,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2011,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2012,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2013,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2014,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2015,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2016,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2017,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2018,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2019,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2020,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2021,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2022,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2023,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2024,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRCVT,2025,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2000,9,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2001,3,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2002,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2003,8,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2004,7,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2005,7,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2006,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2007,3,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2008,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2009,1,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2010,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2011,4,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2012,6,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2013,26,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2014,15,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2015,15,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2016,14,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2017,18,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2018,12,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2019,12,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2020,7,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2021,24,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2022,5,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2023,2,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2024,4,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRDBV,2025,4,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRHVA,2000,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRHVA,2001,0,,
ESTAT:MAR_GO_AA(1.0),12/05/26 23:00:00,A,OUT,THS_T,HR_0HRHVA,2002,0,,
