DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2021,7689,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2022,7689,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2023,7689,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2024,7689,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2025,7689,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2D,2026,7689,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2021,5642,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2022,5642,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2023,5642,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2024,5642,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2025,5642,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2E,2026,5642,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2021,1248,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2022,1248,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2023,1248,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2024,1248,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2025,1248,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2F,2026,1248,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2021,2992,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2022,2992,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2023,2992,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2024,2992,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2025,2992,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2G,2026,2992,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2013,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2014,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2015,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2016,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2017,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2018,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2019,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2020,,m,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2021,6535,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2022,6535,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2023,6535,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2024,6535,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2025,6535,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITG2H,2026,6535,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2013,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2014,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2015,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2016,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2017,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2018,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2019,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2020,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2021,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2022,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2023,62327,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2024,62382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2025,62382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH,2026,62382,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2013,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2014,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2015,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2016,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2017,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2018,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2019,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2020,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2021,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2022,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2023,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2024,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2025,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH1,2026,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2013,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2014,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2015,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2016,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2017,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2018,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2019,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2020,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2021,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2022,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2023,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2024,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2025,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH10,2026,7398,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2013,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2014,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2015,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2016,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2017,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2018,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2019,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2020,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2021,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2022,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2023,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2024,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2025,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH2,2026,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2013,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2014,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2015,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2016,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2017,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2018,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2019,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2020,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2021,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2022,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2023,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2024,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2025,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH20,2026,6207,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2013,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2014,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2015,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2016,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2017,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2018,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2019,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2020,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2021,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2022,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2023,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2024,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2025,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH3,2026,18407,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2013,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2014,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2015,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2016,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2017,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2018,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2019,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2020,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2021,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2022,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2023,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2024,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2025,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH31,2026,3096,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2013,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2014,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2015,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2016,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2017,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2018,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2019,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2020,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2021,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2022,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2023,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2024,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2025,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH32,2026,2723,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2013,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2014,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2015,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2016,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2017,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2018,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2019,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2020,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2021,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2022,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2023,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2024,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2025,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH33,2026,3672,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2013,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2014,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2015,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2016,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2017,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2018,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2019,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2020,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2021,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2022,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2023,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2024,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2025,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH34,2026,2480,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2013,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2014,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2015,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2016,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2017,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2018,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2019,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2020,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2021,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2022,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2023,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2024,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2025,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH35,2026,2473,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2013,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2014,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2015,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2016,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2017,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2018,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2019,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2020,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2021,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2022,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2023,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2024,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2025,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH36,2026,2144,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2013,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2014,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2015,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2016,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2017,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2018,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2019,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2020,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2021,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2022,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2023,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2024,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2025,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH37,2026,1819,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2013,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2014,7862,,
ESTAT:REG_AREA3(1.0),22/01/26 23:00:00,A,TOTAL,KM2,ITH4,2015,7862,,
